seller_id,orders_count,items_sold,gross_revenue,delivered_orders,on_time_deliveries,seller_id,avg_review_score
6e1862e15f33d9994bc25922a85e1efc,8,14,732.49,12,12,6e1862e15f33d9994bc25922a85e1efc,4.67
70b52a4cfc823994561b00bad161b4ed,8,10,585.00,10,10,70b52a4cfc823994561b00bad161b4ed,4.50
71271995e85f5b8530be99ed54a91b89,8,8,776.00,6,5,71271995e85f5b8530be99ed54a91b89,2.50
73b8eb4a9a729d4019b24ed1be748cbf,8,8,692.41,7,7,73b8eb4a9a729d4019b24ed1be748cbf,4.38
79565f7d5603b24ddf07ade262547f2f,8,8,385.00,7,5,79565f7d5603b24ddf07ade262547f2f,4.00
7b98de631987e26dd6d803490c43a13c,8,8,634.20,8,8,7b98de631987e26dd6d803490c43a13c,4.63
8185694b58b2ba6de20fd41ae608bbea,8,8,1372.30,8,8,8185694b58b2ba6de20fd41ae608bbea,4.50
822b63912576852aea9a8436d72317b7,8,9,4905.69,7,7,822b63912576852aea9a8436d72317b7,4.00
87e24fc7052259b1f7f607d61c10d8be,8,8,7473.49,7,6,87e24fc7052259b1f7f607d61c10d8be,3.50
89de2d6f23e9746ff309705b23581faa,8,8,340.00,8,8,89de2d6f23e9746ff309705b23581faa,2.71
8a9260f2b0340411d6d2a56bcf4f7378,8,9,1256.00,9,8,8a9260f2b0340411d6d2a56bcf4f7378,4.78
8f580d36c1e9d6fbce95283403c7d447,8,8,4813.25,8,7,8f580d36c1e9d6fbce95283403c7d447,4.38
92d14edfb62ee5ae7fdff70b0f4e7233,8,13,322.00,13,13,92d14edfb62ee5ae7fdff70b0f4e7233,2.77
a06c8ff043abea0528ee44171e2140a2,8,8,514.50,8,8,a06c8ff043abea0528ee44171e2140a2,4.75
a1544b9ea0b2390e020537d4daa89049,8,8,841.20,8,8,a1544b9ea0b2390e020537d4daa89049,4.00
a478c7961d6a992065b24e63b366f90b,8,9,1281.50,9,9,a478c7961d6a992065b24e63b366f90b,4.89
a5259c149128e82c9d6d46e0c1c812bb,8,8,1182.26,8,8,a5259c149128e82c9d6d46e0c1c812bb,3.88
ac6417315ae5da8f9a38ee11de6f7780,8,8,788.90,7,6,ac6417315ae5da8f9a38ee11de6f7780,3.75
ae8bfdbf1c2a2a2dee92d799db0a31c6,8,8,339.92,8,8,ae8bfdbf1c2a2a2dee92d799db0a31c6,4.13
b8114f2f589a6804810f04f99b36b498,8,11,1399.62,11,11,b8114f2f589a6804810f04f99b36b498,4.73
b81e3a6c866a764974fe849821abeebd,8,11,836.15,11,11,b81e3a6c866a764974fe849821abeebd,4.55
ba6b4a237f92479743cf0ca06b67a9ac,8,8,801.89,8,7,ba6b4a237f92479743cf0ca06b67a9ac,4.25
bd149ed516d4c5d418d5781f8e18919f,8,9,414.00,9,9,bd149ed516d4c5d418d5781f8e18919f,4.89
c4f7fee5b0db50e87766f5a4d1b1b758,8,9,11961.83,5,5,c4f7fee5b0db50e87766f5a4d1b1b758,2.67
c6218512d16fcac0af02fe92691cf274,8,8,674.00,8,7,c6218512d16fcac0af02fe92691cf274,4.11
c7a0a13cbcf29d5ce51c8f80afdc0b89,8,9,483.08,9,9,c7a0a13cbcf29d5ce51c8f80afdc0b89,4.22
c8cc60ffd415254af5d9b9f34f32c369,8,9,722.20,9,9,c8cc60ffd415254af5d9b9f34f32c369,4.67
d0d70d21e2234dd7cd3cf63fe414148a,8,9,598.40,9,9,d0d70d21e2234dd7cd3cf63fe414148a,4.22
dace965ca58120f92f8d742a9fa1864b,8,8,1442.00,8,8,dace965ca58120f92f8d742a9fa1864b,4.63
ddd51ae8cda92f3995a51fc0f0f3eec7,8,25,842.70,25,25,ddd51ae8cda92f3995a51fc0f0f3eec7,4.60
e0eabded302882513ced4ea3eb0c7059,8,8,978.40,8,8,e0eabded302882513ced4ea3eb0c7059,4.63
e250d617a0ad591ba9bd663e584a895d,8,20,904.12,20,20,e250d617a0ad591ba9bd663e584a895d,2.80
e603cf3fec55f8697c9059638d6c8eb5,8,11,297.00,10,10,e603cf3fec55f8697c9059638d6c8eb5,4.45
e644cbadf7eeb30d0d29f335ce7d52ec,8,10,878.90,9,9,e644cbadf7eeb30d0d29f335ce7d52ec,3.70
e83c76265fc54bf41eac728805e4da77,8,8,237.30,8,7,e83c76265fc54bf41eac728805e4da77,3.63
e88c9b79e592e370d6bd852eeefbf057,8,9,251.87,9,9,e88c9b79e592e370d6bd852eeefbf057,4.78
e8a85b5f3df47be0984c55fd4064dbb4,8,14,743.00,14,12,e8a85b5f3df47be0984c55fd4064dbb4,4.71
eb72802c83dc7547529c9546d1a9b8ef,8,8,1063.92,8,8,eb72802c83dc7547529c9546d1a9b8ef,4.63
ec933281fb017b5020d06df29c3f77e8,8,8,1432.00,8,8,ec933281fb017b5020d06df29c3f77e8,5.00
f1b93673502375d491780bb49d615dbc,8,10,2638.93,10,8,f1b93673502375d491780bb49d615dbc,2.70
f205b1a3ca9a34e0f8a228bae6e4c7b3,8,8,1088.00,8,8,f205b1a3ca9a34e0f8a228bae6e4c7b3,4.88
f22a247b79dd22ecd91dc8e3b2a1b07c,8,8,439.94,8,6,f22a247b79dd22ecd91dc8e3b2a1b07c,4.00
f25e239052084705e17a982bc600ab2a,8,8,7380.00,8,8,f25e239052084705e17a982bc600ab2a,4.25
fe1b067411b8c5066e962aa146ccee03,8,8,847.78,8,8,fe1b067411b8c5066e962aa146ccee03,4.63
d2f3e277560ed4c6361284429b00f037,7,7,320.55,7,7,d2f3e277560ed4c6361284429b00f037,4.71
d594982fd877af63ace38ea1fca27c76,7,7,217.04,7,7,d594982fd877af63ace38ea1fca27c76,4.43
d5b9a084373da994a6e37f732169a853,7,7,1769.00,7,5,d5b9a084373da994a6e37f732169a853,3.57
dc7192adf8ba09569261f4a8d576afe0,7,8,917.00,8,8,dc7192adf8ba09569261f4a8d576afe0,3.63
de66a66f2dd06bb9ec37aa96987466a3,7,8,353.32,8,8,de66a66f2dd06bb9ec37aa96987466a3,4.25
e3dd723429d1b23614b7fa85e2c7a853,7,8,471.05,8,6,e3dd723429d1b23614b7fa85e2c7a853,3.38
e439f7176d763f92de325271111b2fd5,7,7,1348.40,6,6,e439f7176d763f92de325271111b2fd5,5.00
e4ebd3f87bf70440014f07ddda7fbe03,7,7,671.50,7,6,e4ebd3f87bf70440014f07ddda7fbe03,4.57
e58a5b390e28abc0b216cfb0e07d27d7,7,7,1022.60,7,7,e58a5b390e28abc0b216cfb0e07d27d7,4.86
e70053bf73d1b5863932e53a9fa47496,7,7,4025.00,7,7,e70053bf73d1b5863932e53a9fa47496,4.29
ed859002ad59dbf8cf3602696a6c3000,7,13,2421.70,11,11,ed859002ad59dbf8cf3602696a6c3000,4.00
eebb3372362aa9a46975164bed19a7e7,7,8,591.92,4,2,eebb3372362aa9a46975164bed19a7e7,2.29
f3295428338a40977a03f555246a70f4,7,7,644.98,7,5,f3295428338a40977a03f555246a70f4,3.57
f805b96fa705ba7995a221f1749dc141,7,7,2744.44,7,7,f805b96fa705ba7995a221f1749dc141,4.43
fa14641f57b655e933124a9ea49cd7a5,7,7,359.93,7,7,fa14641f57b655e933124a9ea49cd7a5,4.57
fa3a0b5aabb344b9a92e3524b0202123,7,7,1789.00,7,6,fa3a0b5aabb344b9a92e3524b0202123,4.14
fadb07c842a2aef5d5a676b85f220e71,7,7,398.75,7,7,fadb07c842a2aef5d5a676b85f220e71,4.71
fe26f3ecb51a15e6d8335cd92da42562,7,7,2708.96,7,6,fe26f3ecb51a15e6d8335cd92da42562,4.43
ff1e15b778c700abdd4d239b81ac466d,7,7,414.30,7,7,ff1e15b778c700abdd4d239b81ac466d,4.57
0307f7565ff85b299b6e5ef162b1b1a9,7,7,4728.80,6,6,0307f7565ff85b299b6e5ef162b1b1a9,3.14
0951a6e282947e09cd47969f4ed0b47f,7,7,492.30,7,7,0951a6e282947e09cd47969f4ed0b47f,4.86
0e982cff76cc0579f632cea8a0e38c9d,7,12,1307.34,7,7,0e982cff76cc0579f632cea8a0e38c9d,3.25
112453736dbe3889cfb74e1aaa0ba0c1,7,14,1890.00,14,14,112453736dbe3889cfb74e1aaa0ba0c1,4.07
13f57c12a00ed4610db646b913a7f5c6,7,13,645.20,13,11,13f57c12a00ed4610db646b913a7f5c6,4.77
15ead3a5037a918ddb520dfe39a3d2b9,7,8,275.50,7,5,15ead3a5037a918ddb520dfe39a3d2b9,4.38
1b45169b635ef59425637e9a33eb5fb3,7,8,308.90,8,8,1b45169b635ef59425637e9a33eb5fb3,4.63
1f867308a0ce13133a4e639ff4de0c02,7,13,875.10,13,13,1f867308a0ce13133a4e639ff4de0c02,4.54
20a8b0dc55da94fe74d112082427c84f,7,7,407.40,7,6,20a8b0dc55da94fe74d112082427c84f,4.29
26bad72add1f86e08a776ce4ffdaf1ca,7,7,622.00,7,7,26bad72add1f86e08a776ce4ffdaf1ca,4.43
28405831a29823802aa22c084cfd0649,7,7,245.00,6,6,28405831a29823802aa22c084cfd0649,4.29
2b03ac196f5ed62ac483960fe0fa3b65,7,7,843.10,7,6,2b03ac196f5ed62ac483960fe0fa3b65,4.14
2bf28e311bba65237358230cabac3f15,7,8,294.00,8,6,2bf28e311bba65237358230cabac3f15,3.88
2e0dba2da448400b1c11d7b4b22f32a4,7,13,235.87,13,13,2e0dba2da448400b1c11d7b4b22f32a4,3.77
2e7ea2aafec5835e781b21d6d1faf1f1,7,7,528.40,7,6,2e7ea2aafec5835e781b21d6d1faf1f1,4.50
2ff6b7bff164ef05590a52734e1296da,7,7,1803.59,7,7,2ff6b7bff164ef05590a52734e1296da,4.71
3076499bbc033a927bf4a8a41bcf7fd4,7,9,359.33,9,9,3076499bbc033a927bf4a8a41bcf7fd4,4.44
30c7f28fd3a5897b2c82d152bb760c17,7,7,2178.27,6,3,30c7f28fd3a5897b2c82d152bb760c17,1.67
35fb511489d9ee3ee27a76debce9df06,7,7,414.50,7,6,35fb511489d9ee3ee27a76debce9df06,3.57
37dd29b36c458d82f74a953c40c43645,7,8,4536.99,8,7,37dd29b36c458d82f74a953c40c43645,4.00
38e6dada03429a47197d5d584d793b41,7,12,596.14,12,7,38e6dada03429a47197d5d584d793b41,3.33
3985a3c45be355a4c57fde108bfabd1c,7,8,344.20,8,8,3985a3c45be355a4c57fde108bfabd1c,4.13
39d61be7a92eb77b7da367bd4845bc0e,7,14,700.59,14,14,39d61be7a92eb77b7da367bd4845bc0e,4.21
3ea00e1dea2b0659dbaf654735929220,7,7,505.00,7,7,3ea00e1dea2b0659dbaf654735929220,4.86
3f9be91358837bff69df67edfa3e42e8,7,7,569.70,7,7,3f9be91358837bff69df67edfa3e42e8,4.43
3f9c56764fabca627406093dcb3ef0b4,7,7,909.30,7,7,3f9c56764fabca627406093dcb3ef0b4,4.71
3faf68a3b0af94b10bac70d86077be49,7,7,1322.93,7,7,3faf68a3b0af94b10bac70d86077be49,4.57
4049512728d969bec69f84088b012416,7,9,389.84,9,9,4049512728d969bec69f84088b012416,5.00
48985c61529077fa4f1e38bcff0f2ed3,7,7,879.30,7,7,48985c61529077fa4f1e38bcff0f2ed3,4.43
4c61e37f664c3c88aff092aa5ac779d7,7,8,788.31,8,5,4c61e37f664c3c88aff092aa5ac779d7,4.00
5151aea44289d6c6b090ee31c2132508,7,7,1315.30,7,7,5151aea44289d6c6b090ee31c2132508,1.83
51ed72984a04e5dd35c2b27e77179038,7,7,1294.30,7,6,51ed72984a04e5dd35c2b27e77179038,3.57
52a52b9f656520e99716f5bc40f661c8,7,8,783.10,8,8,52a52b9f656520e99716f5bc40f661c8,4.13
54aa8463e87776b5612f4bdc4bd5d4de,7,7,649.30,7,7,54aa8463e87776b5612f4bdc4bd5d4de,3.86
55029529919c0123526150bd26ca8f20,7,7,453.95,7,7,55029529919c0123526150bd26ca8f20,4.71
5acd070dd3fe441bbb2ec1f1ede515ee,7,8,764.17,8,5,5acd070dd3fe441bbb2ec1f1ede515ee,2.75
5b35136197710e16ac5e7b7c2bd4ea85,7,9,3104.20,9,6,5b35136197710e16ac5e7b7c2bd4ea85,2.56
5c030029b5916fed0986310385ec9009,7,10,4164.40,10,10,5c030029b5916fed0986310385ec9009,4.90
5d378b73ab7dd6f0418d743e5dcb0bd1,7,7,13243.00,6,5,5d378b73ab7dd6f0418d743e5dcb0bd1,3.86
5fd924b4836098a5be0ecf81ba054ce0,7,8,1148.80,8,8,5fd924b4836098a5be0ecf81ba054ce0,4.00
64b87978a11c1ea7501a89eabe8c2c1a,7,7,489.93,0,0,64b87978a11c1ea7501a89eabe8c2c1a,2.00
651fe66032c9520ee5587f694908040d,7,7,464.00,7,7,651fe66032c9520ee5587f694908040d,4.00
656591be56071d4c9ef4e5fee78a578a,7,11,1702.00,11,8,656591be56071d4c9ef4e5fee78a578a,4.64
6989574bd97d9773f10d232b6c07da59,7,7,2478.40,7,7,6989574bd97d9773f10d232b6c07da59,4.86
6b803197e03abd5056b4313306b4f29d,7,12,407.00,12,12,6b803197e03abd5056b4313306b4f29d,4.83
6da1992f915d77be95d7fa48b36904af,7,9,261.00,9,9,6da1992f915d77be95d7fa48b36904af,3.67
6e4a902d1054e4e17aa6eab87fac1c75,7,8,586.57,8,6,6e4a902d1054e4e17aa6eab87fac1c75,4.25
70bf57d811208f8923b41bbd499a67a4,7,7,780.80,7,7,70bf57d811208f8923b41bbd499a67a4,4.14
725af026f869236a8dd0ceb98564d156,7,8,1177.71,5,5,725af026f869236a8dd0ceb98564d156,3.13
7354220fb240bde543b3c40c060d41e7,7,7,672.00,7,7,7354220fb240bde543b3c40c060d41e7,4.57
78a4d36f65a019172c6154468831a69f,7,7,1545.50,7,6,78a4d36f65a019172c6154468831a69f,4.29
7d7d2b7a51328016102d4528c411d630,7,7,918.80,7,6,7d7d2b7a51328016102d4528c411d630,4.14
7daca0837f033a41a6f3428c18657533,7,7,1228.98,7,5,7daca0837f033a41a6f3428c18657533,3.57
7ecef8194babfec876ca720714327841,7,8,990.50,8,7,7ecef8194babfec876ca720714327841,4.25
80f2cf9abf6b5a0e5c612b5eea6646e6,7,7,766.08,6,5,80f2cf9abf6b5a0e5c612b5eea6646e6,4.43
8378eb36b6b70c5734e83ad7b8cdc3b7,7,13,1714.80,13,10,8378eb36b6b70c5734e83ad7b8cdc3b7,3.77
86ff3eaef0267069cc891a2ed9d10a17,7,7,409.75,7,7,86ff3eaef0267069cc891a2ed9d10a17,4.71
89c127985a8b130cfa45c1d36764017a,7,7,1419.57,6,6,89c127985a8b130cfa45c1d36764017a,3.00
8bd0e3abda539b9479c4b44a691be1ec,7,13,596.55,12,8,8bd0e3abda539b9479c4b44a691be1ec,1.93
8f2b51a30523cdecddc2f179f351c7d6,7,8,1027.90,8,8,8f2b51a30523cdecddc2f179f351c7d6,3.88
94b9108d4b637ba65bb4f1e53cfcf8d8,7,8,234.96,8,7,94b9108d4b637ba65bb4f1e53cfcf8d8,4.50
9a03a4e9eb0b947652fae4f6121a3f5e,7,7,1497.00,7,6,9a03a4e9eb0b947652fae4f6121a3f5e,3.86
9a1aea68d3efa00862ec88c0768037d0,7,8,1309.20,8,8,9a1aea68d3efa00862ec88c0768037d0,4.38
9c7fd21e0aa159b20da593371f08ff7c,7,8,798.30,8,7,9c7fd21e0aa159b20da593371f08ff7c,3.38
a414555ce331b8c8aea4a9cb8395194d,7,8,1450.95,8,8,a414555ce331b8c8aea4a9cb8395194d,3.57
a4b6b9b992b46e9ef863637af96e04bc,7,14,7147.00,8,7,a4b6b9b992b46e9ef863637af96e04bc,2.57
a63bfbaa882c8f4542891b4e2246cc7f,7,7,6772.00,6,5,a63bfbaa882c8f4542891b4e2246cc7f,4.43
ab3e0c171fe84a7ba7de130f19cfb485,7,10,863.42,7,5,ab3e0c171fe84a7ba7de130f19cfb485,3.20
abbf6046bbdf1028606a5bc7f00c99e7,7,7,2217.15,6,6,abbf6046bbdf1028606a5bc7f00c99e7,4.14
b1204cfda1d4948679db3cfc0d3cb95c,7,11,2903.70,6,6,b1204cfda1d4948679db3cfc0d3cb95c,3.27
b248792ac0b60ec3f93d80af1b4fae47,7,9,454.50,9,7,b248792ac0b60ec3f93d80af1b4fae47,3.78
b274baf5bbd142410eb2958cf685d684,7,7,585.90,7,7,b274baf5bbd142410eb2958cf685d684,4.29
b3b17aab11f273023a5f22ca52e1eb70,7,13,6850.00,13,11,b3b17aab11f273023a5f22ca52e1eb70,4.85
b67d6c666e8dce1d078c882825e12704,7,8,352.84,8,8,b67d6c666e8dce1d078c882825e12704,4.88
b7ed9fb14c8eadb37adb9c45d67ab0fb,7,11,566.00,11,11,b7ed9fb14c8eadb37adb9c45d67ab0fb,2.91
bc503e244f187939d10c92a5c8e378ce,7,16,637.67,13,12,bc503e244f187939d10c92a5c8e378ce,3.75
bd4431c1a8dfa744b59e1e2a8bc99b9e,7,7,809.50,7,7,bd4431c1a8dfa744b59e1e2a8bc99b9e,4.57
be9a160a9011f627c3e121d076c1ec7b,7,7,2934.00,5,5,be9a160a9011f627c3e121d076c1ec7b,3.57
c03121937e54a93fcc1825c3098bbb6e,7,7,1043.00,7,7,c03121937e54a93fcc1825c3098bbb6e,5.00
c157bdeedcbc9a8e3c8bf0d87ff24428,7,10,514.27,10,10,c157bdeedcbc9a8e3c8bf0d87ff24428,4.50
c3fe93ba3085f92855c97e57f38c8c05,7,7,245.00,6,6,c3fe93ba3085f92855c97e57f38c8c05,5.00
c42fd8e4d47dfb18ce5222f2dd7752f9,7,11,466.99,11,6,c42fd8e4d47dfb18ce5222f2dd7752f9,4.00
c447f8dd3ed213f291d65ef074a268eb,7,8,655.00,8,8,c447f8dd3ed213f291d65ef074a268eb,3.88
c522be04e020c1e7b79f3acff36513d5,7,7,739.93,6,4,c522be04e020c1e7b79f3acff36513d5,3.57
c54679b132454625907c773d273d4126,7,8,1032.00,8,8,c54679b132454625907c773d273d4126,4.88
c8c1bea22194a4eefa2dc9a9fa89f536,7,13,1266.00,13,13,c8c1bea22194a4eefa2dc9a9fa89f536,5.00
c8e135e7b21ecbc36c1153a29d2f5a06,7,7,1165.50,7,7,c8e135e7b21ecbc36c1153a29d2f5a06,4.86
0570350b23eda5444f8d1d9544932058,6,11,626.90,11,11,0570350b23eda5444f8d1d9544932058,5.00
05feb94f19d094d4b0f9281f0b1d4c99,6,6,9353.00,6,6,05feb94f19d094d4b0f9281f0b1d4c99,4.50
085f6f7e049c996695fb2074fe38d45e,6,8,305.40,8,8,085f6f7e049c996695fb2074fe38d45e,3.63
0873d9f8f36123f8d910f4760e788cfb,6,6,7265.59,6,3,0873d9f8f36123f8d910f4760e788cfb,3.17
08ad4ac1388e4420ca531c3edfc46198,6,7,221.62,7,7,08ad4ac1388e4420ca531c3edfc46198,2.71
0ad80de75c811326389cfb1daba7d45e,6,6,1449.40,6,6,0ad80de75c811326389cfb1daba7d45e,5.00
0bfd0b434243adc5c2e1aa6baf19c6aa,6,6,371.20,6,6,0bfd0b434243adc5c2e1aa6baf19c6aa,3.67
0e44d110fa6a54e121cb2c095a77762f,6,6,223.32,6,5,0e44d110fa6a54e121cb2c095a77762f,4.33
13511db12ac61e2f89c53b72a944a60b,6,6,798.00,6,5,13511db12ac61e2f89c53b72a944a60b,3.50
14ee35374a7876217954b5fa08e50463,6,6,809.00,6,5,14ee35374a7876217954b5fa08e50463,4.33
152ee17e4c8aaf53dac99f3462e4999b,6,6,308.96,6,6,152ee17e4c8aaf53dac99f3462e4999b,4.33
186cdd1b2df32caa72cfb410bba768d3,6,6,1341.45,6,6,186cdd1b2df32caa72cfb410bba768d3,5.00
23ca5f678e0b3ea6c630b30fa8bf51ea,6,7,183.00,7,7,23ca5f678e0b3ea6c630b30fa8bf51ea,5.00
25debeafbce801fdd479539350185eee,6,7,302.84,6,6,25debeafbce801fdd479539350185eee,2.43
270d3ef21830ad0ecf3a6c53d08a533a,6,18,509.00,17,17,270d3ef21830ad0ecf3a6c53d08a533a,2.22
28ea411b354f14b1a494be4e79f0ce02,6,6,820.00,6,5,28ea411b354f14b1a494be4e79f0ce02,4.67
2ba91c7ad80ff88b23b7db823b43c233,6,6,740.40,6,4,2ba91c7ad80ff88b23b7db823b43c233,3.83
2bd05d410a8fd26dc4184a15f4f2f588,6,7,1316.73,7,7,2bd05d410a8fd26dc4184a15f4f2f588,5.00
2cb6eb1b7185064167657fa09f541105,6,7,1217.90,7,7,2cb6eb1b7185064167657fa09f541105,4.25
2ea0861cc19e94cad86438c984c52da4,6,6,165.60,6,6,2ea0861cc19e94cad86438c984c52da4,3.33
31be790e64fc99f8ff48ec2bd18a3104,6,6,241.40,6,4,31be790e64fc99f8ff48ec2bd18a3104,4.33
3364a91ec4d56c98e44174de954b94f6,6,6,3579.94,6,6,3364a91ec4d56c98e44174de954b94f6,3.83
35857757f553273b1056c1cabdace7fb,6,6,454.60,6,4,35857757f553273b1056c1cabdace7fb,4.00
365e4bce19bda0082c3d15d83fdb8bcd,6,7,796.40,7,7,365e4bce19bda0082c3d15d83fdb8bcd,4.71
38874e327ce94d11390b96eb42d61928,6,6,3779.94,6,5,38874e327ce94d11390b96eb42d61928,4.00
3a4127e1ba7208ea37044c5092aae170,6,6,2219.60,5,5,3a4127e1ba7208ea37044c5092aae170,3.50
3afc536624bc2e65bddfb5db33cc01f3,6,6,312.00,6,5,3afc536624bc2e65bddfb5db33cc01f3,3.50
3d4b1ae7539303b5704493798893e82c,6,9,1076.00,9,9,3d4b1ae7539303b5704493798893e82c,4.67
3dfd3dc96f7f8598eca74e9ac8a2fa31,6,6,183.00,6,5,3dfd3dc96f7f8598eca74e9ac8a2fa31,4.00
3f2af2670e104d1bcb54022274daeac5,6,7,973.60,7,6,3f2af2670e104d1bcb54022274daeac5,3.57
44f091b5abab8018f682fce8124b85e5,6,6,1680.10,3,1,44f091b5abab8018f682fce8124b85e5,2.50
4dbd95a08b31ede5c82d3f861cb1ce1a,6,6,1304.67,4,4,4dbd95a08b31ede5c82d3f861cb1ce1a,3.50
50770d25768b0486d89be26afca3108f,6,6,171.77,6,5,50770d25768b0486d89be26afca3108f,4.00
515d781150feed28a6ac091bb0e3cb8c,6,6,1002.35,6,6,515d781150feed28a6ac091bb0e3cb8c,4.17
52092ddbd3a58c450a4459bf051b2287,6,6,351.70,6,6,52092ddbd3a58c450a4459bf051b2287,4.33
52ac6f920b7280e4c6d30dd94de6259b,6,7,5657.30,7,7,52ac6f920b7280e4c6d30dd94de6259b,3.29
52f976b17ea7f2f087f56dcc419328f6,6,6,7630.00,6,6,52f976b17ea7f2f087f56dcc419328f6,3.67
55c26bcb609f480eb7868594245febb5,6,6,664.40,6,6,55c26bcb609f480eb7868594245febb5,4.00
55c96925041a14097b6a7825554f4ad5,6,10,294.80,6,4,55c96925041a14097b6a7825554f4ad5,3.20
5795aebfe331fbcd02a2c4b679fb7952,6,6,1280.00,6,6,5795aebfe331fbcd02a2c4b679fb7952,3.83
5d76d80a2f5f39c891b996a1bf4c9853,6,6,1238.50,6,6,5d76d80a2f5f39c891b996a1bf4c9853,4.83
6219ba2359cfb97f2e38fd4c321eb309,6,6,487.50,5,2,6219ba2359cfb97f2e38fd4c321eb309,3.40
633ecdf879b94b5337cca303328e4a25,6,6,1037.60,6,2,633ecdf879b94b5337cca303328e4a25,1.80
6750d71153f00fc58829af2a8ef1bcf1,6,6,3514.00,6,6,6750d71153f00fc58829af2a8ef1bcf1,4.29
6824a69c9ea0313eba299dd4a2dba09a,6,7,666.90,7,7,6824a69c9ea0313eba299dd4a2dba09a,4.71
6879c4d287a8dd06b11f54ea8f78e4da,6,6,527.67,6,6,6879c4d287a8dd06b11f54ea8f78e4da,4.33
68ca56ce86830f3d31b1b7ec6a54da3e,6,6,719.59,5,5,68ca56ce86830f3d31b1b7ec6a54da3e,3.83
6cf476a4ca74498db55cbccdaa9dcfb6,6,7,939.93,6,3,6cf476a4ca74498db55cbccdaa9dcfb6,2.71
714b9a1332840f257b49f476bea4e341,6,6,1499.94,6,4,714b9a1332840f257b49f476bea4e341,3.33
71592660bbcb6a4664e97b6f8b68babc,6,7,2027.18,7,7,71592660bbcb6a4664e97b6f8b68babc,4.43
74871d19219c7d518d0090283e03c137,6,7,550.04,7,7,74871d19219c7d518d0090283e03c137,5.00
76c47a299e4a8fe992316a85865acbe9,6,10,1024.46,10,8,76c47a299e4a8fe992316a85865acbe9,4.80
777a0c55737f34ffeb78010f7542ab41,6,6,452.50,6,6,777a0c55737f34ffeb78010f7542ab41,4.33
78744a20ee2f80ba64f6804c25def2b8,6,6,2715.00,6,5,78744a20ee2f80ba64f6804c25def2b8,4.17
7f40d06aa0b5f1aa4f41af8c0480e2ef,6,6,1309.94,6,5,7f40d06aa0b5f1aa4f41af8c0480e2ef,4.83
89ad3263c0931c47f976d7c5778e60f6,6,6,568.20,6,6,89ad3263c0931c47f976d7c5778e60f6,4.17
8a40ae794fa3f9892cee24bd5af0488b,6,6,739.85,6,4,8a40ae794fa3f9892cee24bd5af0488b,3.17
8b2d4ab22f42c5cfc338b846decfda60,6,9,458.00,9,9,8b2d4ab22f42c5cfc338b846decfda60,4.78
8fbd63429be6d3e5e6d1a709b6464802,6,8,1061.40,8,8,8fbd63429be6d3e5e6d1a709b6464802,4.63
9140bd1d9de28b197dce077bdd687438,6,8,1258.87,8,8,9140bd1d9de28b197dce077bdd687438,4.13
91f5779a8731baca4809fdeade81803f,6,6,1971.46,6,6,91f5779a8731baca4809fdeade81803f,3.83
9261d76c62caaf0b24677c2ceb7f8f20,6,7,968.70,7,7,9261d76c62caaf0b24677c2ceb7f8f20,3.71
9aa388272ee334b6ae07bc73706e254a,6,7,678.00,7,7,9aa388272ee334b6ae07bc73706e254a,3.86
9c1c0c36cd23c20897e473901a8fb149,6,7,544.97,7,7,9c1c0c36cd23c20897e473901a8fb149,5.00
9c3c24eca51c52b91c1de727d2a2ae06,6,6,307.50,6,6,9c3c24eca51c52b91c1de727d2a2ae06,4.50
9da1ca0bef29ee170e541927a5aeabdc,6,6,1484.40,6,4,9da1ca0bef29ee170e541927a5aeabdc,3.00
9ed65337433adfbedefd23dd76eaa494,6,6,1262.60,6,6,9ed65337433adfbedefd23dd76eaa494,4.83
9fc70243fb26800cba56e8f014797004,6,7,466.60,7,7,9fc70243fb26800cba56e8f014797004,4.57
a08692680c77d30a0b4280da5df01c5a,6,17,2433.00,17,17,a08692680c77d30a0b4280da5df01c5a,5.00
a254c682cc01e119f83530446f1df9a9,6,7,569.40,7,6,a254c682cc01e119f83530446f1df9a9,4.14
a5dd1946fb63ada8bcaa0c9cd8f11e22,6,7,219.62,7,7,a5dd1946fb63ada8bcaa0c9cd8f11e22,3.86
a64e44665225d19dfc0277eeeaaccc57,6,6,335.00,6,5,a64e44665225d19dfc0277eeeaaccc57,5.00
a67780aba9dd436e7ac0aa1f889e73ec,6,6,863.00,6,4,a67780aba9dd436e7ac0aa1f889e73ec,3.67
ad87df7699e83b8a91822a4a0b765c3a,6,7,349.90,6,6,ad87df7699e83b8a91822a4a0b765c3a,3.71
ae7ab174effdead6c241e547e4ca13f0,6,7,2778.60,7,7,ae7ab174effdead6c241e547e4ca13f0,3.86
af7cdac9d9897cddead9c6b08976c642,6,6,543.54,6,5,af7cdac9d9897cddead9c6b08976c642,3.67
b0f2a6122a90a93eb03e68653dd960e3,6,7,1620.30,7,7,b0f2a6122a90a93eb03e68653dd960e3,4.86
b29d3380981c51df13fc6fbe87e1763d,6,7,435.30,7,7,b29d3380981c51df13fc6fbe87e1763d,4.00
b586cd24c010a13916af621b0325fbba,6,7,1108.94,7,7,b586cd24c010a13916af621b0325fbba,3.86
b7cc6c5e001441ae8cdd5c69a480cbe4,6,6,651.80,5,5,b7cc6c5e001441ae8cdd5c69a480cbe4,4.17
